Date,Open,High,Low,Close,Adj Close,Volume
4/26/23,3950.26001,3975.659912,3934.659912,3959.22998,3959.22998,162700
4/27/23,3948.030029,3999.129883,3942.820068,3988.419922,3988.419922,153800
4/28/23,3993.26001,4030.449951,3993.26001,4029.090088,4029.090088,179500
5/4/23,4013.469971,4035.780029,4001.129883,4030.25,4030.25,227600
5/5/23,4031.090088,4047.600098,3998.389893,4016.879883,4016.879883,206600
5/8/23,4028.110107,4070.77002,4018.959961,4062.659912,4062.659912,255600
5/9/23,4065.439941,4092.850098,4026.389893,4027.879883,4027.879883,279300
5/10/23,4017.939941,4019.060059,3984.629883,3996.870117,3996.870117,207600
5/11/23,4005.780029,4018.060059,3988.47998,3990.659912,3990.659912,144800
5/12/23,3987.77002,3999.379883,3937.530029,3937.76001,3937.76001,144400
5/15/23,3938.830078,3998.889893,3923.030029,3998.889893,3998.889893,176300
5/16/23,4002.52002,4005.02002,3966.98999,3978.209961,3978.209961,136800
5/17/23,3971.699951,3982.600098,3945.709961,3960.169922,3960.169922,118400
5/18/23,3965.52002,3982.719971,3939.550049,3956.070068,3956.070068,136500
5/19/23,3946.219971,3967.280029,3928.320068,3944.540039,3944.540039,120200
5/22/23,3941,3985.399902,3935.800049,3969.330078,3969.330078,109100
5/23/23,3968.22998,3971.939941,3913.189941,3913.189941,3913.189941,118700
5/24/23,3903.780029,3903.780029,3859.090088,3859.090088,3859.090088,137300
5/25/23,3851.409912,3861.379883,3817.840088,3850.5,3850.5,124200
5/26/23,3848.419922,3859.629883,3815.570068,3850.949951,3850.949951,100300
5/29/23,3862.080078,3866.719971,3819.179932,3833.939941,3833.939941,131900
5/30/23,3827.790039,3844.01001,3789.27002,3837.75,3837.75,137600
5/31/23,3827.159912,3827.159912,3781.399902,3798.540039,3798.540039,126400
6/1/23,3788.590088,3832.209961,3786.72998,3806.870117,3806.870117,134600
6/2/23,3821.620117,3865.280029,3821.620117,3861.830078,3861.830078,125000
6/5/23,3860.560059,3860.560059,3832.459961,3844.25,3844.25,116200
6/6/23,3840.459961,3867.850098,3802.840088,3808.159912,3808.159912,125800
6/7/23,3815.47998,3823.110107,3780.100098,3789.340088,3789.340088,98900
6/8/23,3791.080078,3834.389893,3777.780029,3820.189941,3820.189941,118700
6/9/23,3822.409912,3836.699951,3811.219971,3836.699951,3836.699951,134300
6/12/23,3827.330078,3859.719971,3813.860107,3844.429932,3844.429932,126800
6/13/23,3838.129883,3867.300049,3833.459961,3864.909912,3864.909912,110900
6/14/23,3872.719971,3891.669922,3862.060059,3864.02002,3864.02002,125000
6/15/23,3871.77002,3925.5,3871.77002,3925.5,3925.5,128400
6/16/23,3932.209961,3968.01001,3928.540039,3963.350098,3963.350098,139800
6/19/23,3957.030029,3957.030029,3922.469971,3930.909912,3930.909912,134900
6/20/23,3926.090088,3937.48999,3918.469971,3924.23999,3924.23999,122500
6/21/23,3909.100098,3920.129883,3864.030029,3864.030029,3864.030029,118300
6/26/23,3833.439941,3841.290039,3801.050049,3809.699951,3809.699951,134000
6/27/23,3811.689941,3851.899902,3806.320068,3845.429932,3845.429932,117000
6/28/23,3836.610107,3846.850098,3808.159912,3840.800049,3840.800049,107000
6/29/23,3836.72998,3840.709961,3817.379883,3821.840088,3821.840088,98300
6/30/23,3816.330078,3860.030029,3813.550049,3842.449951,3842.449951,101300
7/3/23,3853.290039,3897.330078,3853.290039,3892.879883,3892.879883,133200
7/4/23,3888.030029,3899.97998,3878.399902,3899.01001,3899.01001,109500
7/5/23,3895.189941,3899.52002,3864.129883,3868.810059,3868.810059,97600
7/6/23,3857.030029,3876.889893,3836.459961,3842.75,3842.75,100100
7/7/23,3831.600098,3844.840088,3819.080078,3825.699951,3825.699951,100900
7/10/23,3841.560059,3865.459961,3831.919922,3844.330078,3844.330078,92000
7/11/23,3853.800049,3870.649902,3844.52002,3869.48999,3869.48999,86500
7/12/23,3864.600098,3874.040039,3838.560059,3843.439941,3843.439941,111500
7/13/23,3855.659912,3901.100098,3855.659912,3898.419922,3898.419922,120300
7/14/23,3904.600098,3908.48999,3893.790039,3899.100098,3899.100098,122400
7/17/23,3881.620117,3881.620117,3852.26001,3867.169922,3867.169922,98300
7/18/23,3871.040039,3871.040039,3844.51001,3854.939941,3854.939941,91400
7/19/23,3848.47998,3860.01001,3830.409912,3850.870117,3850.870117,79600
7/20/23,3857.77002,3875.620117,3818.709961,3823.689941,3823.689941,92000
7/21/23,3816.97998,3849.51001,3808.800049,3821.909912,3821.909912,79500
7/24/23,3803.350098,3828.790039,3798.800049,3805.219971,3805.219971,75500
7/25/23,3866.639893,3915.810059,3866.639893,3915.120117,3915.120117,163100
7/26/23,3908.169922,3912.97998,3893.399902,3907.01001,3907.01001,107900
7/27/23,3914.22998,3935.360107,3894.689941,3902.350098,3902.350098,110700
7/28/23,3889.790039,4000.919922,3886.550049,3992.73999,3992.73999,179700
7/31/23,4018.889893,4064.360107,4002.080078,4014.629883,4014.629883,199600
8/1/23,4009.179932,4031.699951,3983.030029,3998,3998,142300
8/2/23,3985.699951,4008.330078,3958.51001,3969.899902,3969.899902,125900
8/3/23,3962.129883,4005,3962.129883,4004.97998,4004.97998,129000
8/4/23,4033.719971,4058.23999,4011.620117,4020.580078,4020.580078,178300
8/7/23,4002.969971,4002.969971,3977.02002,3990.149902,3990.149902,121300
8/8/23,3980.040039,4002.290039,3963.459961,3979.72998,3979.72998,109900
8/9/23,3967.360107,3982.110107,3961.840088,3967.570068,3967.570068,94600
8/10/23,3962.860107,3976.459961,3945.389893,3975.719971,3975.719971,97200
8/11/23,3977.97998,3977.97998,3884.25,3884.25,3884.25,126100
8/14/23,3840.889893,3859.469971,3814.070068,3855.909912,3855.909912,116000
8/15/23,3858.370117,3865.280029,3811.679932,3846.540039,3846.540039,103100
8/16/23,3830.830078,3852.419922,3817.629883,3818.330078,3818.330078,94600
8/17/23,3801.199951,3836.149902,3782.5,3831.100098,3831.100098,98400
8/18/23,3832.459961,3844.199951,3784,3784,3784,95600
8/21/23,3773.22998,3782.110107,3729.560059,3729.560059,3729.560059,98700
8/22/23,3748.070068,3770.060059,3704.679932,3758.22998,3758.22998,120300
8/23/23,3751.77002,3756.169922,3695.030029,3696.629883,3696.629883,97100
8/24/23,3711.540039,3748.860107,3701.570068,3723.429932,3723.429932,119600
8/25/23,3703.51001,3730.790039,3697.27002,3730.790039,3730.790039,77900
8/28/23,3911.550049,3911.550049,3740.530029,3752.620117,3752.620117,198000
8/29/23,3743.050049,3810.379883,3742.080078,3790.110107,3790.110107,152500
8/30/23,3803.120117,3813.699951,3780.23999,3788.51001,3788.51001,129700
8/31/23,3786.929932,3794,3762,3765.27002,3765.27002,119000
9/1/23,3778.909912,3808.530029,3778.909912,3791.48999,3791.48999,105300
9/4/23,3812.98999,3854.26001,3804.590088,3848.949951,3848.949951,142400
9/5/23,3839.580078,3839.580078,3814.330078,3820.320068,3820.320068,104100
9/6/23,3808.100098,3817.52002,3790.889893,3812.030029,3812.030029,93400
9/7/23,3802.22998,3802.22998,3756.850098,3758.469971,3758.469971,95100
9/8/23,3747.649902,3753.26001,3724.98999,3739.98999,3739.98999,71600
9/11/23,3740.580078,3788.320068,3734.719971,3767.540039,3767.540039,105400
9/12/23,3764.330078,3775.090088,3755.419922,3760.600098,3760.600098,79400
9/13/23,3759.609131,3768.816162,3719.111328,3736.651367,3736.651367,3862722804
